color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,imdb_score
Color,Karey Kirkpatrick,0.11220715166461158,0.26615969581749044,0.0004782608695652196,0.022,Ronny Cox,0.003611538461538461,0.021154934561731786,Comedy|Drama|Family|Fantasy,Stephen Root,Imagine That ,0.006123453549043416,0.012320680106809957,Richard Schiff,0.04651162790697676,blanket|competition|family relationships|feather|sleepover,0.007293007293007289,English,USA,PG,0.021999914718392567,0.9213483146067416,0.004416058394160583,0.07894736842105263,0.003096446700507613,5.6
Color,Michael Hoffman,0.22441430332922319,0.2851711026615969,0.004217391304347826,0.01004347826086956,Kerry Condon,0.002219230769230765,0.008698706834781918,Biography|Drama|Romance,David Masterson,The Last Station ,0.009067937936116321,0.004415294501130984,Anne-Marie Duff,0.04651162790697676,countess|leo tolstoy|russian|wealth|writing,0.016516516516516512,English,Germany,R,0.005199913253432437,0.9213483146067416,0.003036496350364964,0.07894736842105263,0.0,7.0
Color,Terrence Malick,0.18988902589395806,0.67680608365019,0.0,0.02013043478260869,Miranda Otto,0.002492307692307686,0.04784395661683976,Drama|War,Nick Stahl,The Thin Red Line ,0.08280773143438452,0.006377647612744754,Dash Mihok,0.0,battle|hill|jungle|multiple perspectives|tropical island,0.3095238095238094,English,USA,R,0.02079991461375256,0.7977528089887641,0.004145985401459853,0.07894736842105263,0.0,7.6
Color,Pawel Pawlikowski,0.1504315659679408,0.18631178707224333,0.0036521739130434758,0.0014782608695652136,Natalie Press,0.002615384615384613,0.0013044951794147358,Drama|Romance,Paddy Considine,My Summer of Love ,0.00966280134724331,0.0025122070875189736,Dean Andrews,0.0,female frontal nudity|lesbian relationship|summer|voyeurism|yorkshire,0.02102102102102102,English,UK,R,0.0006799128592884056,0.8651685393258428,0.0003357664233576644,0.04520917678812415,0.004411167512690356,6.8
Color,Wayne Kramer,0.19112207151664612,0.2433460076045627,0.0020434782608695634,0.01769565217391304,Paul Sorvino,0.002530769230769229,0.01083978484657877,Crime|Drama|Fantasy|Romance,Estella Warren,The Cooler ,0.0170404202826347,0.010160774668523657,Shawn Hatosy,0.02325581395348838,female pubic hair|girl in panties|leg spreading|public nudity|sex in bed,0.045045045045045036,English,USA,R,0.0012799129116084062,0.853932584269663,0.004642335766423358,0.07894736842105263,0.003868020304568523,7.0
Color,Fina Torres,0.08631319358816274,0.20912547528517106,0.0011304347826086927,0.018130434782608694,John de Lancie,0.003846153846153843,0.0065986199695535555,Comedy|Fantasy|Romance,Harold Perrineau,Woman on Top ,0.005007115091452047,0.008847051696151347,Mark Feuerstein,0.0,cross dresser|food|friend|motion sickness|restaurant,0.017374517374517368,English,USA,R,0.0031999130790324234,0.8202247191011237,0.006605839416058393,0.07894736842105263,0.004360406091370554,5.3
Color,Dominic Sena,0.20221948212083846,0.2357414448669201,0.0024782608695652145,0.035652173913043476,Don Cheadle,0.07692307692307691,0.09174527998433044,Action|Crime|Thriller,Hugh Jackman,Swordfish ,0.09270680751663915,0.08541504097564508,Sam Shepard,0.09302325581395351,computer|secret agent|terrorism|told in flashback|wearing a sound wire,0.11540111540111538,English,USA,R,0.03199991559039264,0.8314606741573034,0.021897810218978096,0.07894736842105263,0.0,6.5
Color,Mark Neveldine,0.20715166461159062,0.21292775665399236,0.003608695652173914,0.02178260869565217,Edi Gathegi,0.1,0.03659369357639977,Action|Crime|Thriller,Jason Statham,Crank ,0.11710396386667182,0.09471646302314324,Jose Pablo Cantillo,0.02325581395348838,assassin|cult film|doctor|heart|poison,0.09416559416559414,English,USA,R,0.004799913218552434,0.8876404494382023,0.005291970802919708,0.040485829959514164,0.0,7.0
Color,Gore Verbinski,0.15166461159062883,0.32699619771863114,0.02447826086956522,0.3478260869565218,Brad Pitt,0.09230769230769231,0.08784740774160026,Adventure|Comedy|Crime|Romance,J.K. Simmons,The Mexican ,0.05202638401207625,0.14459842550795643,Julia Roberts,0.0,curse|hostage|mexico|pistol|vomiting,0.0727155727155727,English,USA,R,0.013599913985912503,0.8314606741573034,0.08029197080291971,0.07894736842105263,0.010152284263959394,6.1
Color,Ron Clements,0.2786683107274969,0.22813688212927752,0.002739130434782605,0.022826086956521732,Jenifer Lewis,0.0032769230769230766,0.13724282021639325,Animation|Family|Fantasy|Musical|Romance,Oprah Winfrey,The Princess and the Frog ,0.05321969075455768,0.00816549616913113,Anika Noni Rose,0.0,amphibian|dream|frog|frog prince|waitress,0.04483054483054482,English,USA,G,0.04199991646239272,0.9213483146067416,0.004218978102189781,0.04520917678812415,0.025380710659898477,7.1
Color,Steven Seagal,0.05548705302096174,0.2433460076045627,0.0,0.0068695652173913005,Joan Chen,0.0032846153846153824,0.05074299740441783,Action|Adventure|Thriller,Mike Starr,On Deadly Ground ,0.010646086103048,0.0061241221268483505,Sven-Ole Thorsen,0.02325581395348838,environmental|murder|oil|oil spill|tribe,0.028957528957528948,English,USA,R,0.019999914543992553,0.752808988764045,0.004693430656934306,0.07894736842105263,0.004121827411167511,4.4
Color,John Lee Hancock,0.11097410604192354,0.3422053231939163,0.004434782608695651,0.043478260869565216,Jay Hernandez,0.007692307692307689,0.09940343838455332,Drama|Family|Sport,Dennis Quaid,The Rookie ,0.015680050596205884,0.021918430644316908,Angus T. Jones,0.0,baseball|coach|high school|pitching|texas,0.036250536250536244,English,USA,G,0.00799991349759246,0.8426966292134832,0.0072992700729927,0.07894736842105263,0.0,7.0
Color,Clint Eastwood,0.30456226880394577,0.36882129277566533,0.6956521739130435,0.01021739130434782,Steve Schirripa,0.0033846153846153818,0.06184583616886441,Biography|Drama|Music|Musical,Johnny Cannizzaro,Jersey Boys ,0.015101893479473626,0.007510280952333911,Scott Vance,0.02325581395348838,band|music group|musical quartet|singer|song,0.03968253968253967,English,USA,R,0.015999914195192522,0.9775280898876405,0.0030145985401459855,0.07894736842105263,0.08121827411167512,6.9
Color,Emile Ardolino,0.009864364981504281,0.20912547528517106,0.0009565217391304323,0.0,Kyra Nichols,7.692307692302308e-06,0.0027873979666568904,Family|Fantasy|Music,Darci Kistler,The Nutcracker ,0.0005960567178694628,6.585077555749941e-06,Margaret Tracey,0.0,christmas|lifting female in air|lifting male in air|lifting someone into the air|little girl,0.0021450021450021423,English,USA,G,0.007599913462712457,0.7415730337078652,0.0,0.04520917678812415,0.0012081218274111669,5.7
Color,Adam McKay,0.1997533908754624,0.3231939163498098,0.012391304347826086,0.043,Leslie Bibb,0.030769230769230767,0.19488771474469652,Action|Comedy|Sport,Will Ferrell,Talladega Nights: The Ballad of Ricky Bobby ,0.07793605665820412,0.040860406233434406,Gary Cole,0.11627906976744189,car racing|french|friend|nascar|racing,0.09266409266409265,English,USA,PG-13,0.029199915346232622,0.8876404494382023,0.0072992700729927,0.07894736842105263,0.0,6.6
Color,Gary David Goldberg,0.14549938347718866,0.23193916349809882,0.0013043478260869532,0.0288695652173913,Victor Webster,0.003630769230769229,0.05771778155741203,Comedy|Romance,Stockard Channing,Must Love Dogs ,0.01535129458865224,0.01606429669725435,Elizabeth Perkins,0.04651162790697676,date|dating|dog|love|teacher,0.055126555126555114,English,USA,PG-13,0.01199991384639249,0.8764044943820226,0.006861313868613138,0.07894736842105263,0.0,5.9
Color,Sam Raimi,0.13686806411837238,0.3802281368821292,0.0,0.01878260869565217,Kelly Preston,0.09230769230769231,0.04624322170583117,Drama|Romance|Sport,J.K. Simmons,For Love of the Game ,0.015441389247709596,0.08385767013370998,Carmine Giovinazzo,0.0,baseball|baseball movie|detroit tigers|perfect game|pitcher,0.047404547404547394,English,USA,PG-13,0.019999914543992553,0.8089887640449439,0.005423357664233576,0.07894736842105263,0.0,6.5
Color,Kevin Brodie,0.0283600493218249,0.2395437262357414,0.0,0.015608695652173907,Cheryl Ladd,0.0025192307692307667,0.002824502225778902,Drama|Family,Bruce McGill,A Dog of Flanders ,0.00037410166376792425,0.0062755789106306165,Jack Warden,0.0,artist|box office flop|dog|drawing|flanders,0.0032175032175032064,English,USA,PG,0.0027999130441524207,0.8089887640449439,0.003474452554744524,0.04520917678812415,0.0007969543147208075,6.3
Color,Sofia Coppola,0.3686806411837238,0.22813688212927752,0.0,0.004608695652173908,Chris Pontius,0.0008730769230769174,0.002325102934634865,Comedy|Drama,Nathalie Fay,Somewhere ,0.021296945433065928,0.002252096524066806,Erin Wasson,0.0,actor|boredom|luxury hotel|party|trip,0.04139854139854139,English,USA,R,0.0027999130441524207,0.9325842696629214,0.0015912408759124093,0.04520917678812415,0.0,6.3
Color,Rob Cohen,0.23304562268803947,0.3612167300380228,0.015521739130434784,0.009217391304347823,Eve,0.05384615384615384,0.18567100389262708,Action|Adventure|Thriller,Vin Diesel,xXx ,0.08497238986524583,0.048696648524777994,Leila Arcieri,0.0,agent|nsa|nsa agent|prague|russian,0.157014157014157,English,USA,PG-13,0.027999915241592614,0.8426966292134832,0.0016277372262773725,0.07894736842105263,0.050761421319796954,5.8
Color,Robert Duvall,0.11467324290998765,0.36882129277566533,0.13043478260869568,0.0033478260869565166,Todd Allen,0.0007884615384615365,0.027262548339793156,Drama,John Beasley,The Apostle ,0.006842420861388469,0.0014092065969306886,June Carter Cash,0.02325581395348838,church|louisiana|minister|preacher|texas,0.0326040326040326,English,USA,PG-13,0.0019999129743924135,0.7865168539325844,0.0009489051094890497,0.04520917678812415,0.005076142131979697,7.2
Color,Michael Apted,0.11837237977805178,0.2965779467680608,0.006521739130434783,0.034304347826086955,Jeff Kober,0.003730769230769225,0.0515144775019006,Crime|Drama|Thriller,Bill Cobbs,Enough ,0.018205684316667803,0.012412871192590467,Billy Campbell,0.02325581395348838,abusive husband|escape|intimate partner homicide|marriage|woman wearing only a man's shirt,0.04912054912054911,English,USA,PG-13,0.015199914125432515,0.8426966292134832,0.006708029197080291,0.07894736842105263,0.0,5.6
Color,McG,0.29469790382244143,0.2509505703422053,0.016,0.02260869565217391,Abigail Spencer,0.10384615384615384,0.0720024847677503,Action|Comedy|Romance,Tom Hardy,This Means War ,0.08799861576417871,0.09814399589091159,Warren Christie,0.06976744186046513,best friend|cia|cia agent|dating|undercover,0.04997854997854997,English,USA,PG-13,0.025999915067192597,0.955056179775281,0.0072992700729927,0.07894736842105263,0.09137055837563451,6.3
Color,Stewart Hendler,0.2034525277435265,0.2433460076045627,0.00043478260869565105,0.020521739130434778,Margo Harshman,0.003846153846153843,0.01572117767929638,Horror|Mystery,Julian Morris,Sorority Row ,0.01423495613106087,0.01034515684008468,Rumer Willis,0.04651162790697676,prank gone wrong|scantily clad female|shotgun|sorority house|stabbed in the neck,0.025954525954525944,English,USA,R,0.006399913358072447,0.9213483146067416,0.004875912408759123,0.07894736842105263,0.0,5.1
Color,Peter Segal,0.1627620221948212,0.2889733840304182,0.0038260869565217397,0.018304347826086954,Steve Reevis,0.0423076923076923,0.20790754378121445,Comedy|Crime|Sport,Adam Sandler,The Longest Yard ,0.07751481937810818,0.04508473348544862,Dalip Singh,0.25581395348837216,coach|convict|football|prison|warden,0.0667095667095667,English,USA,PG-13,0.032799915660152654,0.8764044943820226,0.003189781021897809,0.07894736842105263,0.0,6.4
Color,Michael Winterbottom,0.14796547472256472,0.21673003802281365,0.008130434782608692,0.018565217391304345,Shirley Henderson,0.003846153846153843,0.0016400810994595116,Comedy|Drama,Steve Coogan,Tristram Shandy: A Cock and Bull Story ,0.006591826445467366,0.012149468090360431,Dylan Moran,0.0,actor playing himself|battle|boots|penis|womb,0.02531102531102531,English,UK,R,0.0011199128976564065,0.8764044943820226,0.006474452554744524,0.07894736842105263,0.003807106598984776,6.8
 Black and White,Mark Sandrich,0.07891491985203451,0.16730038022813687,0.00043478260869565105,0.0009999999999999974,Edward Everett Horton,0.002346153846153845,0.003944530671062638,Comedy|Musical|Romance,Ginger Rogers,Top Hat ,0.007825108963821922,0.002713051952969371,Eric Blore,0.04651162790697676,dance|dancer|dancing|horse|tap dancing,0.01994851994851994,English,USA,Approved,0.00024351282123432141,0.08988764044943831,0.0012554744525547432,0.012820512820512824,0.005076142131979697,7.8
Color,Ben Stiller,0.44389642416769426,0.2927756653992395,0.0,0.018391304347826085,Adrian Martinez,0.011538461538461536,0.07656610482800008,Adventure|Comedy|Drama|Fantasy|Romance,Adam Scott,The Secret Life of Walter Mitty ,0.14096950206292902,0.016775485073275448,Joey Slotnick,0.02325581395348838,daydream|life magazine|magazine|photographer|snow leopard,0.10939510939510938,English,USA,PG,0.035999915939192675,0.9662921348314608,0.0058832116788321166,0.07894736842105263,0.3553299492385787,7.3
Color,Michael Dinner,0.06288532675709,0.19391634980988592,0.0005217391304347813,0.010826086956521735,Dan Hedaya,0.0012576923076923034,0.017118992345205156,Comedy|Crime,Seymour Cassel,The Crew ,0.0022434166758650703,0.0049684410158140555,Lainie Kazan,0.09302325581395351,beach|drug lord|drugs|hotel|stripper,0.009009009009009007,English,USA,PG-13,0.00919991360223247,0.8202247191011237,0.002051094890510948,0.04520917678812415,0.0007766497461928895,5.6
Color,Niki Caro,0.18865598027127004,0.338403041825095,0.002217391304347824,0.03799999999999999,Charlize Theron,0.03846153846153846,0.024094599634715427,Drama,Jeremy Renner,North Country ,0.019487295758092854,0.067704474889453,Sissy Spacek,0.09302325581395351,based on true story|innocence|lawsuit|mine|sexual harassment,0.04483054483054482,English,USA,R,0.013999914020792505,0.8764044943820226,0.0656934306569343,0.07894736842105263,0.0,7.3
Color,Roger Avary,0.04315659679408135,0.2357414448669201,0.029347826086956522,0.007130434782608695,Salvator Xuereb,0.003469230769230766,0.0005506743845050954,Crime|Drama|Thriller,Eric Stoltz,Killing Zoe ,0.010243345077460518,0.005208796346598973,Jean-Hugues Anglade,0.0,bank|bastille day|call girl|childhood friend|drugs,0.018876018876018877,English,France,R,0.0005999128523124023,0.7415730337078652,0.003094890510948904,0.04520917678812415,0.004329949238578684,6.5
Color,George Tillman Jr.,0.11837237977805178,0.3498098859315589,0.0038260869565217397,0.04239130434782608,Charlize Theron,0.08461538461538462,0.06418722169052557,Biography|Drama,Robert De Niro,Men of Honor ,0.05326324645065825,0.11875858117918982,Michael Rapaport,0.0,african american|amputee|navy|racial discrimination|racism,0.04697554697554697,English,USA,R,0.012799913916152497,0.8202247191011237,0.0656934306569343,0.07894736842105263,0.0,7.2
Color,Mathieu Kassovitz,0.2527743526510481,0.23193916349809882,0.014173913043478259,0.018086956521739125,Charles S. Dutton,0.08076923076923076,0.07835300534275427,Horror|Mystery|Thriller,Robert Downey Jr.,Gothika ,0.053342601349033264,0.07348288044462442,Bernard Hill,0.02325581395348838,memory|murder|patient|psychiatrist|the devil,0.07957957957957956,English,USA,R,0.015999914195192522,0.853932584269663,0.003897810218978101,0.04520917678812415,0.0,5.8
Color,Richard Benjamin,0.022194821208384702,0.25855513307984784,0.005260869565217388,0.015391304347826082,Jane Krakowski,0.011538461538461536,0.013240976627281895,Comedy|Drama|Romance,Brendan Fraser,Mrs. Winterbourne ,0.0032899466890212795,0.016538422281268415,Cathryn de Prume,0.06976744186046513,love|train|train wreck|twin brother|two word title,0.009652509652509647,English,USA,PG-13,0.009999913671992475,0.7752808988764046,0.0045547445255474436,0.04520917678812415,0.002492385786802033,6.2
Color,Adam McKay,0.3242909987669544,0.3003802281368821,0.012391304347826086,0.004652173913043473,Will Ferrell,0.046153846153846156,0.15676387218591276,Action|Comedy|Crime,Dwayne Johnson,The Other Guys ,0.11315650516254327,0.0666179370927541,Derek Jeter,0.04651162790697676,capitalist|detective|investigation|new york city|police,0.0667095667095667,English,USA,PG-13,0.0399999162879927,0.9325842696629214,0.05839416058394159,0.07894736842105263,0.08121827411167512,6.7
Color,Rupert Wainwright,0.15906288532675708,0.2509505703422053,0.0003913043478260894,0.024913043478260864,Enrico Colantoni,0.0031769230769230737,0.06580038911872171,Horror,Nia Long,Stigmata ,0.03236009224261119,0.009890786488737868,Portia de Rossi,0.0,catholic|priest|stigmata|vatican|wound,0.08429858429858428,English,USA,R,0.011599913811512487,0.8089887640449439,0.005284671532846714,0.07894736842105263,0.0,6.2
Color,Quentin Tarantino,0.5967940813810111,0.4410646387832699,0.6956521739130435,0.4782608695652174,Brad Pitt,0.049999999999999996,0.15847733077761278,Adventure|Drama|War,Michael Fassbender,Inglourious Basterds ,0.5280507632688252,0.12097116723792213,Christoph Waltz,0.02325581395348838,france|german|nazis|revenge|scalping,0.3264693264693264,English,USA,R,0.029999915415992628,0.9213483146067416,0.08029197080291971,0.07894736842105263,0.2131979695431472,8.3
Color,Jay Roach,0.156596794081381,0.11787072243346006,0.005043478260869563,0.020913043478260868,Charles Napier,0.030769230769230767,0.07083164407903145,Comedy|Crime,Will Ferrell,Austin Powers: International Man of Mystery ,0.10934926000065631,0.03475933187803119,Robert Wagner,0.04651162790697676,cartoon on tv|reference to frankenstein|reference to jimi hendrix|scene during end credits|surrealism,0.09009009009009007,English,USA,PG-13,0.0067999133929524495,0.7865168539325844,0.003671532846715328,0.07894736842105263,0.0,7.0
Color,Mark Pellington,0.18865598027127004,0.30418250950570336,0.0038695652173913013,0.019217391304347825,Spencer Treat Clark,0.046153846153846156,0.03203439432540206,Crime|Drama|Thriller,Jeff Bridges,Arlington Road ,0.04166191830025387,0.04469950644843719,Hope Davis,0.02325581395348838,death|fbi|fbi agent|neighbor|professor,0.12569712569712566,English,USA,R,0.008599913549912463,0.8089887640449439,0.003948905109489051,0.07894736842105263,0.0,7.2
Color,Mitch Davis,0.030826140567200955,0.2889733840304182,0.00030434782608695227,0.0015217391304347822,Nathaniel Lees,0.0423076923076923,0.006206671551705761,Adventure|Biography|Drama,Anne Hathaway,The Other Side of Heaven ,0.0018191961289129172,0.03659986105486357,Miriama Smith,0.04651162790697676,1950s|idaho|love|missionary|mormon,0.01716001716001716,English,USA,PG,0.0027999130441524207,0.8314606741573034,0.0003138686131386858,0.04520917678812415,0.0032994923857867994,6.5
Color,Audrey Wells,0.1344019728729963,0.2889733840304182,0.0009565217391304323,0.0064347826086956494,Lindsay Duncan,0.002796153846153844,0.057332044795957056,Comedy|Drama|Romance,Raoul Bova,Under the Tuscan Sun ,0.021219380494804638,0.004313225799016843,Mario Monicelli,0.02325581395348838,author|book|vacation|villa|writer,0.06692406692406691,English,USA,PG-13,0.007199913427832452,0.853932584269663,0.0012481751824817509,0.04520917678812415,0.0,6.7
Color,Tommy Lee Jones,0.2096177558569667,0.26615969581749044,0.0,0.012565217391304343,Dwight Yoakam,0.002199999999999997,0.006604964432317166,Adventure|Crime|Drama|Mystery|Western,Levon Helm,Three Burials ,0.02031008075703379,0.005356960591603368,Guillermo Arriaga,0.04651162790697676,cemetery|friend|journey|mexico|promise,0.04161304161304161,English,France,R,0.005999913323192444,0.8764044943820226,0.0023649635036496336,0.07894736842105263,0.0,7.5
Color,Jon Amiel,0.18125770653514178,0.37262357414448666,0.0015652173913043507,0.004608695652173908,Tchéky Karyo,0.003438461538461536,0.04090843581267904,Action|Adventure|Sci-Fi|Thriller,Glenn Morshower,The Core ,0.04586772791412964,0.00473796330136278,Rekha Sharma,0.0,core|earth|natural disaster|pacemaker|scientist,0.09888459888459886,English,USA,PG-13,0.023999914892792584,0.853932584269663,0.002518248175182482,0.07894736842105263,0.0,5.4
Color,James Gray,0.281134401972873,0.3155893536121673,0.005000000000000001,0.013478260869565214,Dagmara Dominczyk,0.03846153846153846,0.002609554457176741,Drama|Romance,Jeremy Renner,The Immigrant ,0.012208721282327424,0.03628048479340965,Angela Sarafyan,0.06976744186046513,immigrant|immigration|magician|money|prostitution,0.013942513942513939,English,USA,R,0.006399913358072447,0.9662921348314608,0.0023065693430656935,0.07894736842105263,0.0,6.6
Color,Steven Soderbergh,0.19235511713933415,0.32699619771863114,0.0,0.0009999999999999974,Albert Brooks,0.011538461538461536,0.04909807215971042,Crime|Drama|Romance|Thriller,Don Cheadle,Out of Sight ,0.04269293532575782,0.012406286115034717,Keith Hudson,0.02325581395348838,heist|neo noir|one last job|opposites attract|u.s. marshal,0.06477906477906477,English,USA,R,0.019199914474232544,0.7977528089887641,0.005437956204379563,0.04520917678812415,0.0,7.0
Color,Don Bluth,0.15906288532675708,0.21673003802281365,0.016652173913043477,0.03852173913043478,Janeane Garofalo,0.049999999999999996,0.02991669549452481,Action|Adventure|Animation|Family|Sci-Fi,Matt Damon,Titan A.E. ,0.03107967410792862,0.052209787400771104,Nathan Lane,0.0,alien|captain|escape|pilot|scientist,0.07979407979407978,English,USA,PG,0.029999915415992628,0.8202247191011237,0.0072992700729927,0.07894736842105263,0.0,6.6
Color,Robert Cary,0.034525277435265095,0.2433460076045627,0.0,0.02960869565217391,Fred Willard,0.00318076923076923,0.0002893758775781019,Comedy|Romance,Frances Conroy,Ira & Abby ,0.0010715894547483132,0.011767533592126879,Kevin Sussman,0.06976744186046513,erectile dysfunction|mugger|mugging|subway robbery|therapy,0.004075504075504069,English,USA,R,0.0013999129220724094,0.8876404494382023,0.005321167883211679,0.04520917678812415,0.0018274111675126922,6.5
Color,C. Jay Cox,0.008631319358816253,0.2395437262357414,0.00026086956521739063,0.01413043478260869,Amber Benson,0.0015230769230769221,4.178141022050108e-05,Comedy|Romance,Tori Spelling,Kiss the Bride ,0.0007183706589738159,0.007605764576892302,Garrett M. Brown,0.06976744186046513,best friend|high school|love|secret|wedding,0.001072501072501078,English,USA,R,0.00019991281743239955,0.8988764044943821,0.00237956204379562,0.04520917678812415,0.0003045685279187832,5.7
Color,Quentin Dupieux,0.281134401972873,0.17110266159695814,0.010782608695652174,0.008521739130434778,Jack Plotnick,0.0013576923076923028,0.00012867096450437654,Comedy|Fantasy|Horror,Haley Ramm,Rubber ,0.015531483906766945,0.004932223089257427,Cecelia Antoinette,0.0,desert|dump|show|spectator|tire,0.03539253539253538,English,France,R,0.00019991281743239955,0.9325842696629214,0.0018102189781021901,0.04520917678812415,0.233502538071066,5.8
Color,Brett Ratner,0.15413070283600494,0.2015209125475285,0.018260869565217393,0.00613043478260869,John Lone,0.0007346153846153822,0.29735253326870265,Action|Comedy|Crime|Thriller,Mei Melançon,Rush Hour 2 ,0.09563518226268856,0.0021862457485092995,Harris Yulin,0.04651162790697676,boat|gang|hong kong|triad|vacation,0.08344058344058342,English,USA,PG-13,0.035999915939192675,0.8314606741573034,0.0012043795620437954,0.07894736842105263,0.0,6.6
Color,Shawn Levy,0.12577065351418004,0.21673003802281365,0.008217391304347826,0.02595652173913043,Alyson Stoner,0.011538461538461536,0.18226606945088125,Comedy|Family,Tom Welling,Cheaper by the Dozen ,0.04474780953631083,0.02309386698801845,Bonnie Hunt,0.34883720930232565,9 year old|house|illinois|new job|vomiting,0.06070356070356069,English,USA,PG,0.015999914195192522,0.853932584269663,0.0145985401459854,0.04520917678812415,0.0,5.8
Color,Michael Radford,0.14180024660912455,0.35741444866920147,0.002304347826086954,0.023826086956521733,Mackenzie Crook,0.05384615384615384,0.0049342997350506415,Drama|Romance,Al Pacino,The Merchant of Venice ,0.017637670307246646,0.053510340218031915,Kris Marshall,0.06976744186046513,debt|jew|loan|merchant|pound of flesh,0.033462033462033455,English,USA,R,0.007199913427832452,0.8651685393258428,0.006357664233576641,0.07894736842105263,0.0,7.1
Color,Andrew Wilson,0.03699136868064118,0.2357414448669201,0.016826086956521737,0.017347826086956515,Eddie Griffin,0.030769230769230767,0.00016697048096360467,Comedy|Drama|Romance,Will Ferrell,The Wendell Baker Story ,0.0029862501230597527,0.03163471257782738,Jacob Vargas,0.09302325581395351,directorial debut|fantasy sequence|nurse|old age home|prison,0.004719004719004716,English,USA,PG-13,0.0031999130790324234,0.8764044943820226,0.003569343065693429,0.07894736842105263,0.0007258883248730946,5.5
Color,Tony Scott,0.21085080147965474,0.2775665399239543,0.5217391304347826,0.024130434782608692,Tom Skerritt,0.03846153846153846,0.2324526554985582,Action|Drama|Romance,Tom Cruise,Top Gun ,0.13067723140902676,0.043030189288054334,Adrian Pasdar,0.04651162790697676,flying|gay subtext|machismo|male objectification|pilot,0.08215358215358214,English,USA,PG,0.005999913323192444,0.6629213483146068,0.0072992700729927,0.010121457489878548,0.09644670050761422,6.9
Color,Greg Harrison,0.0505548705302096,0.15589353612167298,0.00030434782608695227,0.006173913043478259,Anne Archer,0.0011846153846153812,0.00025134197386046664,Drama|Mystery|Thriller,Amir Talai,November ,0.0015709883264767854,0.003318879088098463,Nora Dunn,0.02325581395348838,female protagonist|murder|photographer|robbery|shot to death,0.012655512655512652,English,USA,R,5.991280522439982e-05,0.8651685393258428,0.0018175182481751824,0.04520917678812415,0.0004974619289340038,5.5
Color,Nick Hamm,0.15782983970406905,0.24714828897338398,0.00026086956521739063,0.015347826086956517,Cameron Bright,0.08461538461538462,0.018848620441279156,Drama|Horror|Sci-Fi|Thriller,Robert De Niro,Godsend ,0.013302386911811646,0.07688736554094765,Munro Chambers,0.02325581395348838,birthday|boy|clone|cloning|doctor,0.03989703989703989,English,USA,PG-13,0.009999913671992475,0.8651685393258428,0.006051094890510948,0.07894736842105263,0.0019644670050761384,4.8
Color,Clint Eastwood,0.3070283600493218,0.3954372623574144,0.6956521739130435,0.003391304347826085,Kazunari Ninomiya,0.0014538461538461493,0.018085031146085395,Drama|History|War,Yuki Matsuzaki,Letters from Iwo Jima ,0.07875526173691762,0.002472696622184467,Shidô Nakamura,0.0,blood splatter|general|island|japan|world war two,0.0667095667095667,Japanese,USA,R,0.007599913462712457,0.8876404494382023,0.0006204379562043793,0.07894736842105263,0.025380710659898477,7.9
Color,Andrés Muschietti,0.48212083847102344,0.2395437262357414,0.005521739130434782,0.0108695652173913,Megan Charpentier,0.003846153846153843,0.09413217995865475,Fantasy|Horror,Javier Botet,Mama ,0.08037815890669235,0.006417158078079261,Isabelle Nélisse,0.02325581395348838,aunt|children|death of sister|forest|hiding in a closet,0.06413556413556412,English,Canada,PG-13,0.00799991349759246,0.9662921348314608,0.002481751824817517,0.04520917678812415,0.2893401015228426,6.2
Color,Thomas Bezucha,0.1726263871763255,0.2509505703422053,0.00065217391304348,0.0074782608695652154,Paul Schneider,0.002780769230769229,0.007970482166744099,Comedy|Drama|Romance,Craig T. Nelson,The Family Stone ,0.02919007288120929,0.005317450126268861,Tyrone Giordano,0.0,christmas|cruelty|ring|secret|tension,0.1008151008151008,English,USA,PG-13,0.0067999133929524495,0.8764044943820226,0.004029197080291971,0.04520917678812415,0.0,6.3
Color,Robert Altman,0.03575832305795312,0.3003802281368821,0.021739130434782608,0.02304347826086956,Jennifer Jason Leigh,0.046153846153846156,0.0016993495584454593,Crime|Drama|Music|Thriller,Steve Buscemi,Kansas City ,0.0020178817015360853,0.048001922842646275,Miranda Richardson,0.04651162790697676,1930s|election|female frontal nudity|kansas city|politician,0.00836550836550836,English,France,R,0.007599913462712457,0.7752808988764046,0.0072992700729927,0.04520917678812415,0.001157360406091372,6.3
 Black and White,Stephen Chow,0.30086313193588166,0.18250950570342203,0.0,0.0022173913043478204,Karen Mok,0.0018384615384615353,0.0006426118957940513,Action|Comedy|Sport,Wei Zhao,Shaolin Soccer ,0.03387141523196391,0.0023047771445128193,Kwok-Kwan Chan,0.04651162790697676,cult film|kung fu|martial arts|shaolin|soccer,0.05105105105105104,Cantonese,Hong Kong,PG,0.003999913148792429,0.8314606741573034,0.0006058394160583947,0.04520917678812415,0.0,7.3
